DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Accident_SpotB,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Lane_Type,Road_Markings,Spot_Conditions,Side_Walk,Collision_TypeB,Accident_Road,Landmark_first,landmark_second,Distance_LandMark_First,Distance_LandMark_Second,Accident_Description,Latitude,Longitude,Time
Ballari,Kurugod PS,10445034320210095,2021,1,1,Not Applicable,Other,Rural Areas,Narrow bridge or culverts,Other,Human Error,No,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BASAPURA TO SIRIGERI,8KM,,8,,ಬಸಾಪುರ ಗ್ರಾಮದ ಹತ್ತಿರ ಎಲ್ ಎಲ್ ಸಿ ಕಾಲುವೆಯ ಪಕ್ಕದಲ್ಲಿ ಗೆಣಿಕೆಹಾಳ ರಸ್ತೆಯಲ್ಲಿ ಬಳಿ,15.363197,76.844591,10:49:17 PM
Ballari,Kurugod PS,10445034320210170,2021,1,1,Road Accidents,Narrow road,Rural Areas,At pedestrian Crossing,Straight and flat,Human Error,No,Grievous Injury,Hit pedestrian,Signal lights Automatic,Others,NH,Bitumen(Tar),Dry,Not Applicable,Wind,Others,Centre Broken Line,Centre Broken Line,Concrete,Run Off Road,NATIONAL HYWAY,1,2,14,,ಕುರುಗೋಡು ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಭಾಗ್ಯನಗರ ಕ್ಯಾಂಪ್ ನ ಮಾರೆಮ್ಮ ಗುಡಿ ಮುಂದಿನ ಬಳ್ಳಾರಿ-ಸಿರುಗುಪ್ಪ ರಸ್ತೆಯ ಪಕ್ಕದಲ್ಲಿ,15.253865,76.910521,11:24:55 AM
Ballari,Kurugod PS,10445034320210156,2021,1,1,Road Accidents,Other,Rural Areas,Near Petrol Pump,Bridge,Human Error,No,Simple Injury,Others,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,BATRAHALLI HALLAD BRIDGE BALLARI SIRUGUPPA NH ROAD,PETROL BUNK,,300MTR,,ಕೋಳೂರು ಕ್ರಾಸ್ ಹತ್ತಿರ ಭಟ್ರಹಳ್ಳಿ ಹಳ್ಳದ ಬ್ರಿಡ್ಜ್ ಬಳಿ ಬಳ್ಳಾರಿ ಸಿರುಗುಪ್ಪ ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ ರಸ್ತೆಯಲ್ಲಿ ಇರುತ್ತದೆ.,15.302248,76.914476,04:37:37 PM
Ballari,Kurugod PS,10445034320220169,2022,1,2,Road Accidents,Other,Rural Areas,Near or inside a village,Other,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,NH,Metalled,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH-150,00,00,100MT,,ಕುರುಗೋಡು ಪೋಲಿಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಬೈಲೂರು ಗ್ರಾಮದ ಅಯ್ಯಪ್ಪ ಡಾಬಾ ಹತ್ತಿರ ನರ್ಸರಿ ಮುಂದಿನ ಸಿರುಗುಪ್ಪ-ಬಳ್ಳಾರಿ 150(ಎ) ಹೆದ್ದಾರಿ ರಸ್ತೆಯಲ್ಲಿ,15.345078,76.836468,12:11:28 PM
Ballari,Kurugod PS,10445034320230205,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Pot holed,Human Error,Not Applicable,Simple Injury,Vehicle to Vehicle,Uncontrolled,Curve,NH,Bitumen(Tar),Others,Pot holed,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150 A,NEAR VT CAMP,NEAR CHARCH,15 KM,15KM,"ಕುರುಗೋಡು ಠಾಣಾ ಸರಹದ್ದಿನ ವಿ,ಟಿ,ಕ್ಯಾಂಪ್ ಹತ್ತಿರ ಸಿರುಗುಪ್ಪ-ಬಳ‍್ಳಾರಿ ರಾಷ್ಟ್ರೀಯ ಹೆದ್ದಾರಿ 150(ಎ) ರಸ್ತೆಯಲ್ಲಿ.",15.316197,76.912424,08:46:53 AM
Ballari,Kurugod PS,10445034320230179,2023,1,2,Not Applicable,Other,Rural Areas,Near Petrol Pump,Bridge,Human Error,Not Applicable,Fatal,Others,Not at  Junction,Others,NH,Bitumen(Tar),Ditch or Potholed,Drainage Ditch,Clear,SingleLane,Centre Broken Line,Centre Broken Line,Concrete,Others,SIRUGUPPA-BALLARI ROAD,NEAR INDRA NAGARA,NEAR KHANDRA PETROL BANK,12 KM,,NEAR INDIRA NAGARA,15.2077,76.664249,04:40:35 PM
Ballari,Kurugod PS,10445034320230076,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,NH 150 A,NEAR SOMASAMUDRA VILLAGE,,20,,ಕುರುಗೋಡು ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನ ಸೋಮಸಮುದ್ರ ಗ್ರಾಮದ ಹತ್ತಿರ ಎನ್.ಹೆಚ್. 150(ಎ) ರಸ್ತೆಯಲ್ಲಿ.,15.248313,76.909175,11:45:59 PM
Ballari,Kurugod PS,10445034320230136,2023,1,2,Road Accidents,Cross roads,City/Town,Near office complex,Straight and flat,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,No signal lights,Others,Major District Road,Bitumen(Tar),Others,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Overturning,kurugodu badanahatti road,near ujjini hotel badanahatti road,,500 mt,,ಕುರುಗೋಡು ಠಾಣಾ ಸರಹದ್ದಿನ ಬಾದಹಟ್ಟಿ ರಸ್ತೆಯಲ್ಲಿ ಉಜ್ಜಿನಿ ಕ್ಯಾಂಟೀನ್ ಮುಂದುಗಡೆ ರಸ್ತೆಯಲ್ಲಿ,15.343369,76.83406,08:47:56 AM
Ballari,Kurugod PS,10445034320230224,2023,1,1,Road Accidents,Cross roads,Rural Areas,Open area,Pot holed,Vehicle Defect,No,Simple Injury,Others,Uncontrolled,Curve,NH,Bitumen(Tar),Dry,Pot holed,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH 150 (A),BALLARI,SIRUGUPPA,15KM,,ಸದರಿ  ಪ್ರಕರಣದಲ್ಲಿ ಪಂಚನಾಮೆಯನ್ನು ದಿನಾಂಕ:21-12-2023 ರಂದು ಸಂಜೆ 04:00 ಗಂಟೆಯಿಂದ ಸಂಜೆ 05:00 ಗಂಟೆಯವರೆಗೆ ಪಂಚನಾಮೆಯನ್ನು ಮಾಡಿರುತ್ತದೆ,15.330441,76.91368,05:06:31 PM
Ballari,Kurugod PS,10445034320230226,2023,1,1,Not Applicable,Narrow road,Rural Areas,Residential area,Curve,Human Error,No,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Cloudy,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,KURUGODU-KOLURU CROSS ROAD,NEAR ANNPURNESWARI CAMP,,8 KM,,NEAR ANNAPURNESWARI CAMP,15.2077,76.664249,05:52:49 PM
Ballari,Kurugod PS,10445034320230094,2023,1,2,Road Accidents,Curves,Rural Areas,Near or inside a village,Curve,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Not at  Junction,Curve,One way,Bitumen(Tar),Dry,Construction Work / Material,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit and Run,tar,12,12,15,,ಒರ್ವಾಯಿ ಕ್ರಾಸ್ ಹತ್ತಿರ ವಿರೇಶ ಡಾಬಾ ಕುರುಗೋಡು - ಕಂಪ್ಲಿ ರಸ್ರಯಲ್ಲಿ,15.343507,76.832736,04:28:59 PM
Ballari,Kurugod PS,10445034320230154,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Not Applicable,No,Fatal,Others,Not at  Junction,Hump,Expressway,Bitumen(Tar),Dry,Drainage Ditch,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit fixed object,KURUGODU TO YARRANGLI ROAD,6 KM,,10 KM,,ಕುರುಗೋಡು ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನ  ಯರ್ರಂಗಳಿ ಹೊಲ ಬಳಿ ಕುರುಗೋಡು ಯರ್ರಂಗಳಿ ರಸ್ತೆಯಲ್ಲಿ,15.2077,76.664249,05:32:04 AM
Ballari,Kurugod PS,10445034320230081,2023,1,2,Not Applicable,Other,City/Town,Near Petrol Pump,Other,Not Applicable,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Minor District Road,Bitumen(Tar),Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Right Turn Collision,BADANAHATTI KURUGODU ROAD,NEAR PETROL BUNK,BADANAHATTI ROAD,2 KM,,"ಎಸ್ಸಾರ್ ಪೆಟ್ರೂಲ್ ಬಂಕ್ ಹತ್ತಿರ, ಬಾದನಹಟ್ಟಿ ರಸ್ತೆ, ಕುರುಗೋಡು",15.339627,76.832564,06:19:16 PM
Ballari,Kurugod PS,10445034320230167,2023,1,1,Not Applicable,Curves,Rural Areas,Open area,Other,Human Error,No,Fatal,Others,Signal lights Automatic,Others,Forest Road,Bitumen(Tar),Muddy,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,KURUGODU TO SIRIGERI,6 KM,,10 KM,,ಗೆಣಿಕೆಹಾಳ ನಿಂದ ಶಿರಿಗೇರಿಗೆ ಹೋಗುವ ರಸ್ತೆಯಲ್ಲಿ,15.2077,76.664249,05:05:55 AM
Ballari,Kurugod PS,10445034320230175,2023,1,1,Road Accidents,Cross roads,Rural Areas,Open area,Curve,Vehicle Defect,No,Simple Injury,Others,Uncontrolled,Curve,NH,Bitumen(Tar),Dry,Pot holed,Cloudy,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,NH 150 A,NEAR CHARG,,100 MT,,ದಿನಾಂಕ; 24/10/2023 ರಂದು ಸಂಜೆ 04:00 ಗಂಟೆಯಿಂದ 05:00 ಗಂಟೆಯವರೆಗೆ ಕೃತ್ಯಸ್ಥಳದಲ್ಲಿ ಪಂಚನಾಮೆಯನ್ನು ಮಾಡಲಾಗಿರುತ್ತದೆ,15.319381,76.914723,01:13:19 PM
Ballari,Kurugod PS,10445034320230182,2023,1,2,Not Applicable,Other,Rural Areas,Open area,Other,Human Error,Not Applicable,Fatal,Others,Not at  Junction,Hump,State Highway,Bitumen(Tar),Dry,Not Applicable,Cloudy,SingleLane,Centre White Line,Others,Concrete,Others,kampi-kurugodu road,near wel come board,,4 km,,Near wel come Board Kampli-Kurugodu Road,15.2077,76.664249,07:48:30 PM
Ballari,Kurugod PS,10445034320230209,2023,1,2,Not Applicable,Other,City/Town,Near Bus stop,Other,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,Expressway,Gravel,Dry,Not Applicable,Dust Storm,DualLane,Centre Broken Line,Others,Concrete,Head on,BALLARI-SIRUGUPPA ROAD,NEAR VT CAMP,,12 KM,,NEAR PETROLA BANK,15.2077,76.664249,08:00:03 AM
Ballari,Moka PS,10445034220190047,2019,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,No,Simple Injury,Vehicle to Vehicle,No signal lights,Others,Others,Bitumen(Tar),Others,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,TAR ROAD,000001,000002,10,,ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಬಳ್ಳಾರಿ-ಬಿ.ಡಿ.ಹಳ್ಳಿ-ಚಾಗನೂರು ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಆಶೋಕನಗರ ಕ್ಯಾಂಪ್‌ನ ಡಿ.ರಾಮರೆಡ್ಡಿ ರವರ ಹೊಲದ ಹತ್ತಿರ,15.199364,77.017732,04:01:29 PM
Ballari,Moka PS,10445034220190074,2019,1,1,Road Accidents,Other,Rural Areas,Near a religious place,Straight and flat,Human Error,No,Fatal,Others,Uncontrolled,Others,Minor District Road,Bitumen(Tar),Wet,Not Applicable,Mist or Fog,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,MOKA - BASARAKODU ROAD,NEAR SANNA SUNKAPPA FILEDS,,100,,ಮೋಕ ಠಾಣಾ ಸರಹದ್ದಿನ ಮೋಕ-ಬಸರಕೋಡು ರಸ್ತೆಯ ಕೆ.ಕೆ. ಹಾಳ್ ಗ್ರಾಮದ ಗಾದಿಲಿಂಗಪ್ಪ ಗುಡಿ ಹತ್ತಿರ ಇವರು ಕೆ.ಕೆ. ಹಾಳ್ ಸಣ್ಣ ಸುಂಕಪ್ಪ ರವರ ಹೊಲದ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ.,15.274599,77.048354,06:07:49 AM
Ballari,Moka PS,10445034220190076,2019,1,1,Road Accidents,Other,Rural Areas,Open area,Curve,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Slight Curve,Minor District Road,Bitumen(Tar),Dry,No influence on accident,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,TAR ROAD,INFRONT OF KUMBARA AYYAPPA FIELDS,,100,,ಮೋಕ ಠಾಣಾ ಸರಹದ್ದಿನ ಕೊರ್ಲಗುಂದಿ-ದಮ್ಮೂರು ರಸ್ತೆಯಲ್ಲಿನ ಶ್ರೀ ಕಂಭಾರ ಅಯ್ಯಪ್ಪ ರವರ ಜಮೀನಿನ ಮುಂದಿನ ಡಾಂಬರ್ ರಸ್ತೆಯಲ್ಲಿ.,15.282032,76.974079,05:22:43 AM
Ballari,Moka PS,10445034220190005,2019,1,1,Road Accidents,Other,Villages settlement,Near Bus stop,,Not Applicable,No,Simple Injury,Others,Not at  Junction,Others,Village Road,Kutcha,Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,SINDUVALA VILLAGE BUS STOP,SINDUVAL VILLAGE,,1,,ಮೋಕ ಪೊಲೀಸ್ ಠಾಣೆಯ ವ್ಯಾಪ್ತಿಯ ಸಿಂಧುವಾಳ ಗ್ರಾಮದ ಶ್ರೀ ಹೆಚ್. ರಾಮಲಿಂಗಪ್ಪ ರವರ ಖಾಲಿ ಜಾಗದಲ್ಲಿ ಚಕ್‌ಬಂದಿಯನ್ನು ನೋಡಲು ಪೂರ್ವಕ್ಕೆ ಸಿಂಧುವಾಳ ಗ್ರಾಮದ ಒಳಗೆ ಹೋಗುವ ಮತ್ತು ಸಿಂಧುವಾಳ ಕ್ರಾಸ್ ಕಡೆ ಹೋಗುವ ರಸ್ತೆ ಇರುತ್ತದೆ. ಪಶ್ಚಿಮಕ್ಕೆ ಶ್ರೀಮತಿ ನಾರಾಯಣಮ್ಮ ರವರ ಮನೆ ಇರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ಶ್ರೀ ಕುಮಾರಪ್ಪ ರವರ ಮನೆಯ ಹಿಂದಿನ ಖಾಲಿ ಜಾಗ ಇರುತ್ತದೆ ಮತ್ತು ದಕ್ಷಿಣಕ್ಕೆ ಶ್ರೀ ಹೆಚ್.ರಾಮಲಿಂಗಪ್ಪ ರವರ ಗೋಡಾನ್ ಇರುತ್ತದೆ.,15.31396,77.074749,08:11:41 AM
Ballari,Moka PS,10445034220190041,2019,1,2,Road Accidents,Circle,Rural Areas,Open area,Other,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Overturning,JALIBENCHI - MOKA,POLE,,100,,"ಜಾಲಿಬೆಂಚಿ ಕ್ರಾಸ್, ಮೋಕಾ - ಬಸರಕೋಡು ರಸ್ತೆ, ಹೊಸ ಮೋಕ",15.247241,77.051036,08:12:10 PM
Ballari,Moka PS,10445034220190015,2019,1,1,Road Accidents,Other,Rural Areas,Open area,,Human Error,No,Damage Only,Skidding or Self accident,Uncontrolled,Others,Village Road,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,JALIHAL-KAREKAL ROAD,JALIHAL KAREKAL ROAD,LLC CANAL,500MTR,,"ಮೋಕ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಜಾಲಿಹಾಳ್-ಕಾರೆಕಲ್ ರಸ್ತೆಯಲ್ಲಿ ಶ್ರೀ ಲಕ್ಷ್ಮಿಕಾಂತ ರೆಡ್ಡಿ ರವರ ಹೊಲದ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ ಚಕ್ ಬಂದಿಯನ್ನು ನೋಡಲು ಪೂರ್ವಕ್ಕೆ - ಶ್ರೀ ಲಕ್ಷ್ಮಿಕಾಂತ ರೆಡ್ಡಿ ರವರ ಮೆಣಿಸಿನಕಾಯಿ  ಹೊಲ ನಂತರ ಈಶ್ವರ ರೆಡ್ಡಿ ಜಮೀನು ಇರುತ್ತದೆ. ಪಶ್ಚಿಮಕ್ಕೆ- ಜಾಲಿಹಾಳ್- ಕಾರೆಕಲ್ ರಸ್ತೆ, ಉತ್ತರಕ್ಕೆ ಶಿಶ್ರೀ ಲಕ್ಷ್ಮಿಕಾಂತ ರೆಡ್ಡಿ ರವರ ಮೆಣಿಸಿನಕಾಯಿ  ಹೊಲ ನಂತರ ಎಲ್.ಎಲ್.ಸಿ. ಕಾಲುವೆ ಇರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ ಜಯಶಂಕರ ಗೌಡ ರವರ ಹೊಲ ಇರುತ್ತದೆ.",15.227672,77.078081,08:54:45 AM
Ballari,Moka PS,10445034220190033,2019,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Two way,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre Broken Line,Others,Not Applicable,Others,Ballari To Taluru village,BALLARI TALURU ROAD,,1 K.M,,"ಮೋಕ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಹಂದಿಹಾಳ್ ಗ್ರಾಮದ ದೊಡ್ಡರಂಗನಗೌಡ ರವರ ಮನೆಯ ಪಕ್ಕದ ಬಳ್ಳಾರಿ-ತಾಳೂರು ರಸ್ತೆಯಲ್ಲಿ  ಚಕ್‌ಬಂದಿಯನ್ನು ನೋಡಲು ಪೂರ್ವಕ್ಕೆ ಪಿಂಜಾರ ಓಣಿಯ ಒಳಗೆ ಹೋಗುವ ರಸ್ತೆ, ಪಶ್ಚಿಮಕ್ಕೆ ರಸ್ತೆ ನಂತರ ಶ್ರೀ ದೊಡ್ಡ ರಂಗಪ್ಪ ರವರ ಬಣಿವೆ ದೊಡ್ಡಿ ಇರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ಹಂದಿಹಾಳ್ - ತಾಳೂರು ಕಡೆ ಹೋಗುವ ರಸ್ತೆ ಇರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ - ಬಳ್ಳಾರಿ ಕಡೆ ಹೋಗುವ ರಸ್ತೆ ಇರುತ್ತದೆ.",15.322284,76.995591,09:04:14 AM
Ballari,Moka PS,10445034220190022,2019,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Straight and flat,Human Error,Yes,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,DualLane,Centre White Line,Others,Metalled,Hit and Run,BALLARI-MOKA NEAR LLC CANAL,SH132,,1,,ಮೋಕ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಮೋಕ-ಬಳ್ಳಾರಿ ಎಸ್.ಹೆಚ್.-೧೩೨ ರಸ್ತೆ ಕ್ಷೇತ್ರಪಾಲಪ್ಪ ರವರ ಹೊಲದ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ ಚಕ್ ಬಂದಿಯನ್ನು ನೋಡಲು ಪೂರ್ವಕ್ಕೆ - ಮೋಕ ಕಡೆ ಹೋಗುವ ಎಸ್.ಹೆಚ್.-೧೩೨ ರಸ್ತೆ ಇರುತ್ತದೆ. ಪಶ್ಚಿಮಕ್ಕೆ- ಬಳ್ಳಾರಿ ಕಡೆ ಹೋಗುವ ಎಸ್.ಹೆಚ್.-೧೩೨ ರಸ್ತೆ ಇರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ರಸ್ತೆ ನಂತರ ಗುಡಿಪಾಟಿ ಶೇಖಣ್ಣನ ಭತ್ತ ನಾಟಿ ಮಾಡಿದ ಹೊಲ ಇರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ-  ಕ್ಷೇತ್ರಪಾಲಪ್ಪನ ಭತ್ತದ ಹೊಲ ಇರುತ್ತದೆ.,15.224871,77.036115,02:56:50 PM
Ballari,Moka PS,10445034220190067,2019,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,Not Applicable,Fatal,Others,Uncontrolled,Straight and flat,Major District Road,Bitumen(Tar),Dry,Not Applicable,Clear,SingleLane,Centre Broken Line,Centre Broken Line,Concrete,Skidding or Self accident,MOKA - BD HALLI ROAD,NEAR RAGHAVAREDDY FIELDS,,100,,ಮೋಕ ಠಾಣಾ ಸರಹದ್ದಿನ ಮೋಕ ಗ್ರಾಮದಿಂದ ಬಿ.ಡಿ. ಗ್ರಾಮದ ರಸ್ತೆಯಲ್ಲಿನ ಶ್ರೀ ರಾಘವರೆಡ್ಡಿ ರವರ ಜಮೀನಿನ ಮುಂದಿನ ಡಾಂಬರ್ ರಸ್ತೆಯಲ್ಲಿ,15.235781,77.0496829,06:06:52 AM
Ballari,Moka PS,10445034220190016,2019,1,2,Road Accidents,Other,Rural Areas,Open area,,Human Error,No,Fatal,Overturning,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,JALIBENCHI - BALLARI ROAD,POLE,,20,,ಜಾಲಿಬೆಂಚಿ - ಮೋಕಾ ರಸ್ತೆ ಅಗಸರರಾಮಯ್ಯರವರ ಹೊಲದ ಮುಂದೆ,15.241074,76.998418,07:50:52 PM
Ballari,Moka PS,10445034220190040,2019,1,1,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,Yes,Fatal,Hit pedestrian,Not at  Junction,Hump,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI - ALUR ROAD,POLE,,50,,SH 132 MOKA- ALUR ROAD HOSA YERRAGUDI VILLAGE,15.273198,77.092436,04:19:36 PM
Ballari,Moka PS,10445034220190051,2019,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,BALLARI - TALUR,POLE,,50,,BALLARI - TALUR ROAD OPP VIJAYLAXMI FIELD KORLAGUNDI VILLAGE,15.274928,76.97409,02:44:10 AM
Ballari,Moka PS,10445034220190103,2019,1,1,Road Accidents,Other,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,ALUR TO BALLARI,POLE,,70,,SH 132 BALLARI TO ALUR ROAD MOKA VILLAGE BY PASS AT YERRISWAMY LANDS,15.245028,77.057429,11:17:31 AM
Ballari,Moka PS,10445034220190011,2019,1,2,Road Accidents,Narrow road,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Vehicle to Vehicle,Not at  Junction,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Not Applicable,Others,BALLARI-ALLUR ROAD SH-132,NEAR 1 KM DISTENCE WEIGH BRIDGE,MOKA,1,,ಮೋಕ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿಯ ಶ್ರೀ ಮಜ್ಜಿಗೆ ಹನುಮಂತಪ್ಪ ರವರ ಹೊಲದ ಮುಂದಿನ ಬಳ್ಳಾರಿ-ಆಲೂರು ಎಸ್.ಹೆಚ್.೧೩೨ ರಸ್ತೆಯ ಚಕ್ ಬಂದಿಯನ್ನು ನೋಡಲು ಪೂರ್ವಕ್ಕೆ - ಮೋಕ ಕಡೆ ಹೋಗುವ ಎಸ್.ಹೆಚ್.೧೩೨ ರಸ್ತೆ ಇರುತ್ತದೆ. ಪಶ್ಚಿಮಕ್ಕೆ- ಬಳ್ಳಾರಿ ಕಡೆ ಹೋಗುವ ಎಸ್.ಹೆಚ್.೧೩೨ ರಸ್ತೆ ಇರುತ್ತದೆ. ಉತ್ತರಕ್ಕೆ ಶ್ರೀ ನಂಜುಂಡಪ್ಪ ರವರ ಭತ್ತದ ಹೊಲ ಇರುತ್ತದೆ. ದಕ್ಷಿಣಕ್ಕೆ ಶ್ರೀ ಹನುಮಂತಪ್ಪ ರವರ ಭತ್ತದ ಹೊಲ ಇರುತ್ತದೆ.,15.231229,77.043481,04:37:27 PM
Ballari,Moka PS,10445034220200005,2020,1,1,Road Accidents,Curves,Rural Areas,Narrow bridge or culverts,Curve,Human Error,No,Fatal,Others,Uncontrolled,Slight Curve,Major District Road,Bitumen(Tar),Dry,No influence on accident,Clear,SingleLane,Centre Broken Line,Others,Not Applicable,Skidding or Self accident,HOSA MASIDIPURA - KORLAGUNDI,NEAR HLC CANAL BRIDGE,,01,,ಮೋಕ ಠಾಣಾ ಸರಹದ್ದಿನ ಹೊಸ ಮಸೀದಿಪುರ-ಕೊರ್ಲಗುಂದಿ ರಸ್ತೆಯಲ್ಲಿನ ಬ್ರಿಡ್ಜ್ ಬಳಿ,15.278718,76.974765,05:41:02 PM
